epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
14,,2179,,105.64775085449219,,-0.18041986227035522,,10.18476676940918,,,
14,,2189,,59.425418853759766,,-0.09971213340759277,,7.640301704406738,,,
14,,2199,,75.95018768310547,,-0.047531187534332275,,8.673971176147461,,,
14,,2204,,,,,,,31.150758743286133,0.6244707107543945,5.480175971984863
14,,2204,62.739707946777344,,0.26846960186958313,,7.7766547203063965,,,,
,0.001,2205,,,,,,,,,
15,,2209,,68.56037902832031,,-0.02312171459197998,,8.205223083496094,,,
15,,2219,,58.829002380371094,,0.20501667261123657,,7.596067428588867,,,
15,,2229,,78.55239868164062,,0.18389996886253357,,8.803234100341797,,,
15,,2239,,84.08335876464844,,0.007630974054336548,,9.100992202758789,,,
15,,2249,,20.721181869506836,,0.6975850462913513,,4.541138648986816,,,
15,,2259,,70.60528564453125,,0.021187931299209595,,8.271510124206543,,,
15,,2269,,51.80851745605469,,0.3727266788482666,,7.15716552734375,,,
15,,2279,,43.916114807128906,,0.36278626322746277,,6.53013801574707,,,
15,,2289,,49.9995002746582,,0.5389799475669861,,7.052237510681152,,,
15,,2299,,48.11306381225586,,0.4980614185333252,,6.864045143127441,,,
15,,2309,,69.759521484375,,0.3427056670188904,,8.251802444458008,,,
15,,2319,,63.03502655029297,,0.22192978858947754,,7.805123329162598,,,
15,,2329,,47.80111312866211,,0.4780879616737366,,6.8621368408203125,,,
15,,2339,,49.84554672241211,,0.5389942526817322,,6.994358062744141,,,
15,,2349,,74.63345336914062,,-0.3806161880493164,,8.526138305664062,,,
15,,2351,,,,,,,28.60852813720703,0.6548340916633606,5.248990058898926
15,,2351,59.15375518798828,,0.31026431918144226,,7.525491237640381,,,,
,0.001,2352,,,,,,,,,
16,,2359,,38.01979446411133,,0.4685833752155304,,6.084903717041016,,,
16,,2369,,75.85861206054688,,-0.04360577464103699,,8.601777076721191,,,
16,,2379,,71.30269622802734,,0.27317652106285095,,8.347431182861328,,,
16,,2389,,82.6838150024414,,0.1923595666885376,,9.009688377380371,,,
16,,2399,,54.09004592895508,,0.33758825063705444,,7.2832231521606445,,,
16,,2409,,48.30414962768555,,0.4329627454280853,,6.874520301818848,,,
16,,2419,,58.16876983642578,,0.46530893445014954,,7.5496320724487305,,,
16,,2429,,51.24853515625,,0.26645269989967346,,7.116092681884766,,,
16,,2439,,75.92816162109375,,0.21223419904708862,,8.671531677246094,,,
16,,2449,,81.76119995117188,,-0.228862464427948,,8.918266296386719,,,
16,,2459,,57.23065948486328,,0.43484002351760864,,7.479909420013428,,,
16,,2469,,57.04153823852539,,0.4923454523086548,,7.482268333435059,,,
16,,2479,,40.580936431884766,,0.2777298092842102,,6.305328845977783,,,
16,,2489,,45.60286331176758,,0.3921588361263275,,6.71599006652832,,,
16,,2498,,,,,,,29.14553451538086,0.6494227647781372,5.288455963134766
16,,2498,58.16848373413086,,0.31948035955429077,,7.48171854019165,,,,
,0.001,2499,,,,,,,,,
17,,2499,,40.98810958862305,,0.3741125762462616,,6.299530982971191,,,
17,,2509,,92.53045654296875,,0.2087492048740387,,9.515973091125488,,,
17,,2519,,58.25979995727539,,0.4316460192203522,,7.5930914878845215,,,
17,,2529,,41.23514938354492,,0.5263382196426392,,6.3481903076171875,,,
17,,2539,,32.0941276550293,,0.5750567317008972,,5.608325004577637,,,
17,,2549,,35.38031005859375,,0.632398784160614,,5.947120666503906,,,
17,,2559,,75.94622039794922,,0.22274067997932434,,8.604552268981934,,,
17,,2569,,45.98872375488281,,0.23670729994773865,,6.732067108154297,,,
17,,2579,,76.74864196777344,,-0.1936565637588501,,8.642793655395508,,,
17,,2589,,43.54934310913086,,0.5440393686294556,,6.548596382141113,,,
17,,2599,,45.98971176147461,,0.5154632329940796,,6.703857421875,,,
17,,2609,,82.24313354492188,,0.004655659198760986,,8.9092435836792,,,
17,,2619,,62.009368896484375,,0.23751500248908997,,7.816132545471191,,,
17,,2629,,60.75335693359375,,0.427471786737442,,7.747716426849365,,,
17,,2639,,54.740055084228516,,0.40519699454307556,,7.339025974273682,,,
